CurrencyKey,DateKey,Average Rate,End Of Day Rate
14,20180710,0.00142836737608913,0.00142834697404694
14,20180711,0.00142734798743934,0.00142745006458498
14,20180712,0.00142834085354793,0.00142822477801459
14,20180713,0.00142714428428714,0.00142726670290973
14,20180714,0.00142714428428714,0.00142704245451302
14,20180715,0.00142714428428714,0.0014272055928191
14,20180716,0.00142714428428714,0.00142696120477764
14,20180717,0.0014265335235378,0.00142669654549685
14,20180718,0.00142714428428714,0.00142700193030551
14,20180719,0.00142602495543672,0.00142602495543672
14,20180720,0.00142551674982181,0.00142539503754419
14,20180721,0.00142551674982181,0.00142569986537116
14,20180722,0.00142551674982181,0.00142537451715438
14,20180723,0.00142602495543672,0.00142614697870763
14,20180724,0.00142514517597621,0.00142511044605957
14,20180725,0.00142448133566208,0.00142462318716699
14,20180726,0.00142399430402278,0.00142397422948398
14,20180727,0.00142346748423047,0.00142362960346648
14,20180728,0.00142346748423047,0.00142344722192211
14,20180729,0.00142346748423047,0.0014236091338762
14,20180730,0.00142308239647076,0.00142300139454137
14,20180731,0.00142308239647076,0.00142308239647076
14,20180801,0.00142095914742451,0.00142093915836921
14,20180802,0.00142095914742451,0.00142116129057931
14,20180803,0.0014194464158978,0.00141940632195059
14,20180804,0.0014194464158978,0.00141946656446507
14,20180805,0.0014194464158978,0.00141928524794913
14,20180806,0.00142095914742451,0.0014211410938722
14,20180807,0.00141892295517949,0.00141882229520329
14,20180808,0.00141892295517949,0.00141900329208764
14,20180809,0.00141922683360559,0.00141916459740642
14,20180810,0.00141995030173944,0.00142001079208202
14,20180811,0.00141995030173944,0.00141984969755072
14,20180812,0.00141995030173944,0.00141997046461434
14,20180813,0.00142005112184039,0.00141999062806185
14,20180814,0.00141864114323183,0.00141870132081093
14,20180815,0.00141914445741069,0.00141894288754878
14,20180816,0.00141801732817175,0.00141813818593749
14,20180817,0.00141902967034947,0.00141894288754878
14,20180818,0.00141542816702052,0.00141558866051197
14,20180819,0.00141039943922518,0.00141027810684267
14,20180820,0.00141841979807659,0.0014185000780175
14,20180821,0.00141773587580634,0.00141769567744588
14,20180822,0.00141711325810068,0.00141715342343878
14,20180823,0.00141693234148069,0.00141683216447041
14,20180824,0.00141741455364411,0.0014176154885266
14,20180825,0.00141741455364411,0.0014172335600907
14,20180826,0.00141741455364411,0.0014176154885266
14,20180827,0.0014189994663143,0.00141896302182365
14,20180828,0.0014194464158978,0.00141962797513209
14,20180829,0.00141791699769121,0.00141787678905921
14,20180830,0.00141815829738184,0.00141827877687638
14,20180831,0.00141661138340743,0.0014165712487883
14,20180901,0.00141661138340743,0.00141679181661047
14,20180902,0.00141661138340743,0.00141651085047311
14,20180903,0.00141711325810068,0.00141713334048513
14,20180904,0.00141693234148069,0.00141685223888866
14,20180905,0.00141691246555663,0.00141697249656384
14,20180906,0.00141703273345614,0.001417012653923
14,20180907,0.0014159093557485,0.00141608981068154
14,20180908,0.0014159093557485,0.00141584921432403
14,20180909,0.0014159093557485,0.00141596930178554
14,20180910,0.00141490766524813,0.00141476734151069
14,20180911,0.00141392718275009,0.00141396716768237
14,20180912,0.00141262910193941,0.00141244932838034
14,20180913,0.00141302811925957,0.00141310818940002
14,20180914,0.00141290853013854,0.00141284864336154
14,20180915,0.00141290853013854,0.00141306825303361
14,20180916,0.00141290853013854,0.00141290853013854
14,20180917,0.00141342756183746,0.00141344753989456
14,20180918,0.00141193081539005,0.00141175141881018
14,20180919,0.0014116121189159,0.00141175141881018
14,20180920,0.00141093474426808,0.00141075560069973
14,20180921,0.00141091503624852,0.00141111413246326
14,20180922,0.00141093474426808,0.00141089512971699
14,20180923,0.00141093474426808,0.00141101437823651
14,20180924,0.0014099400775467,0.00140982101053432
14,20180925,0.00141003948110547,0.00141011921288838
14,20180926,0.00140894681225784,0.00140884776117889
14,20180927,0.00140894681225784,0.00140904607580668
14,20180928,0.00140894681225784,0.00140880786678313
14,20180929,0.00140894681225784,0.00140898651599904
14,20180930,0.00140894681225784,0.00140886760997867
14,20181001,0.00140894681225784,0.00140898651599904
14,20181002,0.0014074399244824,0.00140738050037725
14,20181003,0.00140696447414703,0.00140696447414703
14,20181004,0.00140902622197799,0.00140900636870879
14,20181005,0.00140645017741666,0.00140658846034827
14,20181006,0.00140645017741666,0.00140633130352849
14,20181007,0.00140645017741666,0.00140650932515683
14,20181008,0.00140467213617903,0.0014046127482653
14,20181009,0.00140565938146208,0.00140583703537086
14,20181010,0.00140597539543058,0.00140577774653827
14,20181011,0.00140509845595136,0.00140524437199629
14,20181012,0.00140506667041351,0.00140486947427958
14,20181013,0.00140506667041351,0.00140516558541517
14,20181014,0.00140506667041351,0.00140506667041351
14,20181015,0.00140289838806975,0.00140299699800732
14,20181016,0.00140350877192982,0.00140337089689434
14,20181017,0.00140350877192982,0.00140360727068566
14,20181018,0.00140252454417952,0.0014024854004776
14,20181019,0.00140203294777427,0.00140221007939454
14,20181020,0.00140203294777427,0.00140189536253014
14,20181021,0.00140203294777427,0.00140217075663518
14,20181022,0.00140154169586545,0.00140136492944128
14,20181023,0.00140154169586545,0.00140162027303563
14,20181024,0.00140103135522183,0.00140085452125797
14,20181025,0.00140112931022404,0.00140124730627721
14,20181026,0.00139958012596221,0.00139946280220874
14,20181027,0.00139958012596221,0.00139977623177159
14,20181028,0.00139958012596221,0.00139938427092079
14,20181029,0.00139916889367716,0.001399188470687
14,20181030,0.00139909059111577,0.00139899292095592
14,20181031,0.00139916889367716,0.001399188470687
14,20181101,0.00139715734366857,0.00139697972982412
14,20181102,0.00139752637831039,0.00139762403913347
14,20181103,0.00139752637831039,0.00139735081847728
14,20181104,0.00139752637831039,0.00139762403913347
14,20181105,0.00139811254806012,0.00139801501440165
14,20181106,0.00139811254806012,0.00139811254806012
14,20181107,0.00139676119015228,0.00139657021906181
14,20181108,0.00139567341242149,0.0013956928917361
14,20181109,0.00139372822299652,0.00139353400222965
14,20181110,0.00139372822299652,0.00139384478144514
14,20181111,0.00139372822299652,0.0013936701453138
14,20181112,0.0013933398355859,0.00139335924981538
14,20181113,0.00139809319661287,0.00139803455913469
14,20181114,0.00139858203361939,0.0013986013986014
14,20181115,0.00139662873376471,0.0013965312119838
14,20181116,0.00139858203361939,0.00139873853366603
14,20181117,0.00139858203361939,0.00139844492923869
14,20181118,0.00139858203361939,0.00139873853366603
14,20181119,0.0013971358714635,0.00139711654704322
14,20181120,0.00139762403913347,0.00139781959712323
14,20181121,0.00139762403913347,0.00139760470120679
14,20181122,0.0013971358714635,0.00139719443357738
14,20181123,0.00139664804469274,0.00139649201206569
14,20181124,0.00139664804469274,0.00139680430729751
14,20181125,0.00139664804469274,0.00139647251043863
14,20181126,0.00139567341242149,0.00139586842488392
14,20181127,0.00139567341242149,0.00139561517251408
14,20181128,0.00139470013947001,0.00139473904432481
14,20181129,0.0013941947681726,0.00139401965567714
14,20181130,0.00139470013947001,0.00139473904432481
14,20181201,0.00139470013947001,0.00139468088236996
14,20181202,0.00139470013947001,0.00139483651051518
14,20181203,0.00139721395537299,0.00139709702796946
14,20181204,0.00139421401185082,0.00139427232927135
14,20181205,0.00139332042189742,0.00139314591712816
14,20181206,0.00139324277255312,0.0013932621840778
14,20181207,0.00139332042189742,0.00139330100874993
14,20181208,0.00139332042189742,0.00139339827405329
14,20181209,0.00139332042189742,0.00139322355567649
14,20181210,0.00139227288548556,0.00139240878225637
14,20181211,0.00139130434782609,0.00139128518438494
14,20181212,0.00139132370537329,0.00139132370537329
14,20181213,0.00139130434782609,0.00139113015413722
14,20181214,0.00139138178124696,0.00139144005557968
14,20181215,0.00139082058414465,0.00139076274853104
14,20181216,0.00139082058414465,0.00139095619753748
14,20181217,0.00139138178124696,0.00139122711657468
14,20181218,0.00139082058414465,0.00139099489379684
14,20181219,0.00138888888888889,0.00138888888888889
14,20181220,0.00138942922247541,0.00138954525602997
14,20181221,0.00138744363510232,0.00138730889819927
14,20181222,0.00138744363510232,0.00138753989177189
14,20181223,0.00138744363510232,0.00138736683186044
14,20181224,0.00138942922247541,0.00138952594793808
14,20181225,0.00138792505204719,0.00138788671902053
14,20181226,0.00138750138750139,0.00138769393022675
14,20181227,0.00138557889486227,0.00138555969683954
14,20181228,0.00138348943705815,0.00138358533726069
14,20181229,0.00138348943705815,0.00138345115725689
14,20181230,0.00138348943705815,0.00138358533726069
14,20181231,0.001383700013837,0.00138366172238211
14,20190101,0.00138274336283186,0.00138285828233237
14,20190102,0.00138217000691085,0.00138211288849293
14,20190103,0.00138174984800752,0.00138190279447001
14,20190104,0.00138169257340242,0.00138165458386706
14,20190105,0.00138169257340242,0.00138184550718497
14,20190106,0.00138169257340242,0.00138153986433279
14,20190107,0.00138083402375035,0.00138083402375035
14,20190108,0.00138073869520193,0.00138062450892912
14,20190109,0.00137931034482759,0.00137942450409689
14,20190110,0.00137984324980682,0.00137965287933556
14,20190111,0.00137881606304168,0.00137887290928395
14,20190112,0.00137881606304168,0.00137870181437159
14,20190113,0.00137881606304168,0.00137883488452258
14,20190114,0.00137630354870236,0.00137625411155916
14,20190115,0.00137794190596924,0.0013780180490048
14,20190116,0.00137604579480405,0.0013759702482209
14,20190117,0.00137415489473974,0.00137421154612541
14,20190118,0.00137268359643102,0.00137260841856431
14,20190119,0.00137268359643102,0.00137279666135852
14,20190120,0.00137268359643102,0.00137262725936163
14,20190121,0.0013722691843232,0.00137232568033046
14,20190122,0.00136892539356605,0.00136885062677617
14,20190123,0.00136522331162492,0.00136541139845435
14,20190124,0.00137080191912269,0.00137078331630592
14,20190125,0.00137080191912269,0.00137085829437811
14,20190126,0.00137080191912269,0.00137078331630592
14,20190127,0.00137080191912269,0.00137091467427067
14,20190128,0.00137080191912269,0.00137067039489014
14,20190129,0.00137078331630592,0.00137087708716037
14,20190130,0.0013703323055841,0.00137014455025005
14,20190131,0.00137036986282598,0.00137046395275517
14,20190201,0.00137036986282598,0.0013702198339595
14,20190202,0.00137036986282598,0.00137053908373158
14,20190203,0.00137036986282598,0.00137029493817161
14,20190204,0.00136939404313591,0.0013695442663413
14,20190205,0.0013684570646596,0.00136843852543086
14,20190206,0.00136475918824123,0.00136475918824123
14,20190207,0.00136289915909122,0.00136275076147106
14,20190208,0.00136054421768707,0.0013607110204938
14,20190209,0.00136054421768707,0.00136043334699662
14,20190210,0.00136054421768707,0.00136059975237085
14,20190211,0.00136054421768707,0.00136041465438666
14,20190212,0.00135869565217391,0.00135884353718387
14,20190213,0.0013550135501355,0.00135492193685007
14,20190214,0.00135685210312076,0.00135694416174774
14,20190215,0.00135685210312076,0.00135685210312076
14,20190216,0.00135685210312076,0.00135690733679797
14,20190217,0.00135685210312076,0.0013567970580298
14,20190218,0.0013550135501355,0.0013550502723651
14,20190219,0.00135135135135135,0.00135133327270351
14,20190220,0.00134769091355789,0.00134779971696206
14,20190221,0.00134138162307176,0.00134136381019219
14,20190222,0.00133779264214047,0.00133782843688125
14,20190223,0.00133779264214047,0.00133764948232965
14,20190224,0.00133779264214047,0.00133788213258412
14,20190225,0.00134048257372654,0.00134039291473667
14,20190226,0.00134003350083752,0.00134015939051695
14,20190227,0.00134003350083752,0.00133992594765258
14,20190228,0.00134408602150538,0.00134412215382134
14,20190301,0.00134408602150538,0.00134406813672775
14,20190302,0.00134408602150538,0.00134414022070782
14,20190303,0.00134408602150538,0.00134408602150538
14,20190304,0.00134363453140746,0.00134376109862682
14,20190305,0.00134226404239729,0.00134210173131123
14,20190306,0.00134316548376321,0.00134330982675467
14,20190307,0.00134219179920811,0.00134213775701938
14,20190308,0.00134408602150538,0.00134412215382134
14,20190309,0.00134408602150538,0.00134394151166541
14,20190310,0.00134408602150538,0.00134423074312167
14,20190311,0.00134406813672775,0.00134388732848638
14,20190312,0.00134406813672775,0.00134423074312167
14,20190313,0.00134408602150538,0.00134403200731584
14,20190314,0.00134361665864304,0.00134374286136605
14,20190315,0.00134336396337506,0.00134323747095249
14,20190316,0.00134336396337506,0.00134341792388194
14,20190317,0.00134336396337506,0.00134327355766002
14,20190318,0.00134363453140746,0.00134368869420333
14,20190319,0.00134363453140746,0.00134347206921568
14,20190320,0.00134363453140746,0.00134367063945286
14,20190321,0.00134406813672775,0.00134395957369602
14,20190322,0.00134408602150538,0.00134424881292748
14,20190323,0.00134408602150538,0.00134403200731584
14,20190324,0.00134408602150538,0.00134415828808
14,20190325,0.00134363453140746,0.00134359860582834
14,20190326,0.0013438152716274,0.00134383333026491
14,20190327,0.00134363453140746,0.00134359860582834
14,20190328,0.00134406813672775,0.00134423074312167
14,20190329,0.00134354426978369,0.00134354445029483
14,20190330,0.00134354426978369,0.00134365258518757
14,20190331,0.00134354426978369,0.00134339987640721
14,20190401,0.00134408602150538,0.00134424881292748
14,20190402,0.0013438152716274,0.0013437248051599
14,20190403,0.00134345402028616,0.00134354445029483
14,20190404,0.00134408602150538,0.00134399587984623
14,20190405,0.00134363453140746,0.00134363453140746
14,20190406,0.00134363453140746,0.00134361665864304
14,20190407,0.00134363453140746,0.00134368869420333
14,20190408,0.00134408602150538,0.00134401394333825
14,20190409,0.00134363453140746,0.00134365258518757
14,20190410,0.00134316548376321,0.0013431113631385
14,20190411,0.00134318334452653,0.00134332787180998
14,20190412,0.00134316548376321,0.00134303902871417
14,20190413,0.00134316548376321,0.00134332787180998
14,20190414,0.00134316548376321,0.00134303902871417
14,20190415,0.00134318334452653,0.00134318334452653
14,20190416,0.00134226404239729,0.00134211974392355
14,20190417,0.00134181377530174,0.00134197583665148
14,20190418,0.00134273246055723,0.00134262447370799
14,20190419,0.00134201185560113,0.00134204769637513
14,20190420,0.00134201185560113,0.00134184960549622
14,20190421,0.00134201185560113,0.00134204769637513
14,20190422,0.00134228187919463,0.0013422280099094
14,20190423,0.00134224602591152,0.00134231791457489
14,20190424,0.00134183160013418,0.00134172375813068
14,20190425,0.00134228187919463,0.00134235395189003
14,20190426,0.00134156175765519,0.00134148959004078
14,20190427,0.00134156175765519,0.00134161557347358
14,20190428,0.00134156175765519,0.00134138162307176
14,20190429,0.00134154376001714,0.00134172375813068
14,20190430,0.00134127367348034,0.00134121970519991
14,20190501,0.00134091414676493,0.0013409679106379
14,20190502,0.00134028494457922,0.0013401953120236
14,20190503,0.00134048257372654,0.0013405903960104
14,20190504,0.00134048257372654,0.00134033883765816
14,20190505,0.00134048257372654,0.00134057242442523
14,20190506,0.00134408602150538,0.00134394151166541
14,20190507,0.00134046478471666,0.00134055445332189
14,20190508,0.00133850890108419,0.00133836576706627
14,20190509,0.00133931578910009,0.00133936942487477
14,20190510,0.00133849098526321,0.00133834767595926
14,20190511,0.00133849098526321,0.00133858074834428
14,20190512,0.00133849098526321,0.00133834767595926
14,20190513,0.00133911850381897,0.00133927991472537
14,20190514,0.00133824021411843,0.00133811486377991
14,20190515,0.00133689839572193,0.00133696989143804
14,20190516,0.00133627313422864,0.00133621956759935
14,20190517,0.00133680903682909,0.00133686282945146
14,20190518,0.00133680903682909,0.00133664839958409
14,20190519,0.00133680903682909,0.00133682708636264
14,20190520,0.00133598767364333,0.00133582687683676
14,20190521,0.00133554160686223,0.00133566629713232
14,20190522,0.00133340444823724,0.00133335111134815
14,20190523,0.00133198376738022,0.00133201907451315
14,20190524,0.00133154036984066,0.0013313983677056
14,20190525,0.00133154036984066,0.00133159338464407
14,20190526,0.00133154036984066,0.00133150491078984
14,20190527,0.00133155792276964,0.0013316465809974
14,20190528,0.00133065445977491,0.00133063675359761
14,20190529,0.00133065445977491,0.0013308315474683
14,20190530,0.00133067198935462,0.00133051264652271
14,20190531,0.0013284623048821,0.00132847995323751
14,20190601,0.0013284623048821,0.00132842718604981
14,20190602,0.0013284623048821,0.00132847995323751
14,20190603,0.00132643604276907,0.00132638326189212
14,20190604,0.00132669983416252,0.00132682323092337
14,20190605,0.00132476650990263,0.0013246789408768
14,20190606,0.00132185976680543,0.00132189453925366
14,20190607,0.00132056784417299,0.00132055057979433
14,20190608,0.00132056784417299,0.00132069010284082
14,20190609,0.00132056784417299,0.00132053314148628
14,20190610,0.00132056784417299,0.00132060272308281
14,20190611,0.00132056784417299,0.00132044578249617
14,20190612,0.00132056784417299,0.00132067248643009
14,20190613,0.00131620529064511,0.00131610118185886
14,20190614,0.00130039011703511,0.00130054249529106
14,20190615,0.00130039011703511,0.00130039011703511
14,20190616,0.00130039011703511,0.00130052558140321
14,20190617,0.00130039011703511,0.00130022103757639
14,20190618,0.00130039011703511,0.00130049158581944
14,20190619,0.00131556444292424,0.0013153913947095
14,20190620,0.00131469965686339,0.00131475151196424
14,20190621,0.00131406044678055,0.00131397428736276
14,20190622,0.00131406044678055,0.0013141815034473
14,20190623,0.00131406044678055,0.00131397428736276
14,20190624,0.00131104555883317,0.00131116606062386
14,20190625,0.00131490727471135,0.00131482083133754
14,20190626,0.0013080444735121,0.00130807869401423
14,20190627,0.00131190554280092,0.00131173345576179
14,20190628,0.00131059898436442,0.0013107018808572
14,20190629,0.00131059898436442,0.00131049576054621
14,20190630,0.00131059898436442,0.00131068470168816
14,20190701,0.00131231890819266,0.00131223280479658
14,20190702,0.00131059898436442,0.00131073641234929
14,20190703,0.00130888356289624,0.00130888356289624
14,20190704,0.00130759994084418,0.00130770236694128
14,20190705,0.00131059898436442,0.00131049576054621
14,20190706,0.00131059898436442,0.00131073641234929
14,20190707,0.00131059898436442,0.00131049576054621
14,20190708,0.00130890052356021,0.0013089519221959
14,20190709,0.00130890052356021,0.00130886643135866
14,20190710,0.00130888356289624,0.00130905490294078
14,20190711,0.00130802753502603,0.00130797620895914
14,20190712,0.00130759994084418,0.00130771946801972
14,20190713,0.00130759994084418,0.00130748009361557
14,20190714,0.00130759994084418,0.00130763396709993
14,20190715,0.00130717262613203,0.00130712136713392
14,20190716,0.00130590923930787,0.00130590923930787
14,20190717,0.00130376413655156,0.00130374713876394
14,20190718,0.0013042060645582,0.00130434232516498
14,20190719,0.00130089761935736,0.0013008468513002
14,20190720,0.00130089761935736,0.00130089761935736
14,20190721,0.00130463144161774,0.00130463144161774
14,20190722,0.00130081300813008,0.00130088069623135
14,20190723,0.00129954515919428,0.00129944400689277
14,20190724,0.00129322624902701,0.00129330970887598
14,20190725,0.00127549409771484,0.00127542902562707
14,20190726,0.00126262626262626,0.00126276991864857
14,20190727,0.00126262626262626,0.00126254671580667
14,20190728,0.00126262626262626,0.00126276991864857
14,20190729,0.00125470514429109,0.00125462659238775
14,20190730,0.00125470514429109,0.00125486275001415
14,20190731,0.00120918984280532,0.00120907288291338
14,20190801,0.00120918984280532,0.00120927757757516
14,20190802,0.00120918984280532,0.00120911688641762
14,20190803,0.00120918984280532,0.00120920446438288
14,20190804,0.00120918984280532,0.0012090875016625
14,20190805,0.00120918984280532,0.00120927757757516
14,20190806,0.00107874865156419,0.0010787254944581
14,20190807,0.00107874865156419,0.00107881847800289
14,20190808,0.00102985561733202,0.00102984501141532
14,20190809,0.00102985561733202,0.00102994047253051
14,20190810,0.00102985561733202,0.00102983440571706
14,20190811,0.00102985561733202,0.00102991915134662
14,20190812,0.000919202132548948,0.000919142991075122
14,20190813,0.000919202132548948,0.000919252915801305
14,20190814,0.000919202132548948,0.000919126094908961
14,20190815,0.000919202132548948,0.000919269816630492
14,20190816,0.000919202132548948,0.000919159887862494
14,20190817,0.000919202132548948,0.000919269816630492
14,20190818,0.000919202132548948,0.000919134542914392
14,20190819,0.000919202132548948,0.000919244465619751
14,20190820,0.000919202132548948,0.000919126094908961
14,20190821,0.000919202132548948,0.000919227565722703
14,20190822,0.000919202132548948,0.000919134542914392
14,20190823,0.000919202132548948,0.000919236015593552
14,20190824,0.000919202132548948,0.000919142991075122
14,20190825,0.00104384133611691,0.00104393951873762
14,20190826,0.00104384133611691,0.0010437541750167
14,20190827,0.00106951871657754,0.00106954159447261
14,20190828,0.00106951871657754,0.00106943865165175
14,20190829,0.00106951871657754,0.00106955303378718
14,20190830,0.00106951871657754,0.00106950739238162
14,20190831,0.00106951871657754,0.00106958735319914
14,20190901,0.00106951871657754,0.00106946164049641
14,20190902,0.00106951871657754,0.00106953015540273
14,20190903,0.00106951871657754,0.00106951871657754
14,20190904,0.00106951871657754,0.00106962178922268
14,20190905,0.00106951871657754,0.00106946164049641
14,20190906,0.00106951871657754,0.00106954159447261
14,20190907,0.00106951871657754,0.00106941577816039
14,20190908,0.00106951871657754,0.00106962178922268
14,20190909,0.00106951871657754,0.00106940434178163
14,20190910,0.00113507377979569,0.00113512531783509
14,20190911,0.00108459869848156,0.0010845045982995
14,20190912,0.00108459869848156,0.00108470469836586
14,20190913,0.00108459869848156,0.0010845635266275
14,20190914,0.00108459869848156,0.00108463399025999
14,20190915,0.00108459869848156,0.00108455176397464
14,20190916,0.0010752688172043,0.0010753614370442
14,20190917,0.0011037527593819,0.00110369197104928
14,20190918,0.00111234705228031,0.00111245854562287
14,20190919,0.00112739571589628,0.00112734500443554
14,20190920,0.00112739571589628,0.00112749753388102
14,20190921,0.00112739571589628,0.00112733229551122
14,20190922,0.00112739571589628,0.0011274465590331
14,20190923,0.00108813928182807,0.00108803272802446
14,20190924,0.00112233445566779,0.00112241003883539
14,20190925,0.00112739571589628,0.00112730675144013
14,20190926,0.00117508813160987,0.00117515717727246
14,20190927,0.00117508813160987,0.00117503303899147
14,20190928,0.00117508813160987,0.00117508813160987
14,20190929,0.00117508813160987,0.00117503303899147
14,20190930,0.00112612612612613,0.00112613880786946
14,20191001,0.0011001100110011,0.00110008592771181
14,20191002,0.00116822429906542,0.00116831997573633
14,20191003,0.00116822429906542,0.00116818349452513
14,20191004,0.00116822429906542,0.00116825159466343
14,20191005,0.00116822429906542,0.00116821078821635
14,20191006,0.00116822429906542,0.00116826524294076
14,20191007,0.00116686114352392,0.00116673861554796
14,20191008,0.00117096018735363,0.0011710013232315
14,20191009,0.00118203309692671,0.00118193530086163
14,20191010,0.00118623962040332,0.00118635234498557
14,20191011,0.00118623962040332,0.00118612705793045
14,20191012,0.00118623962040332,0.00118630998279851
14,20191013,0.00118623962040332,0.00118623962040332
14,20191014,0.00118483412322275,0.00118491835912506
14,20191015,0.00116822429906542,0.00116815620210925
14,20191016,0.00116686114352392,0.00116687475933208
14,20191017,0.00114155251141553,0.00114152657947611
14,20191018,0.00114155251141553,0.00114165690264601
14,20191019,0.00114155251141553,0.00114146129875467
14,20191020,0.00114155251141553,0.00114155251141553
14,20191021,0.001085776330076,0.00108568202544839
14,20191022,0.00108342361863489,0.00108344709527834
14,20191023,0.00106609808102345,0.00106607546385743
14,20191024,0.0010515247108307,0.00105153576798915
14,20191025,0.0010515247108307,0.0010514584833195
14,20191026,0.0010515247108307,0.00105153576798915
14,20191027,0.0010515247108307,0.0010515137644729
14,20191028,0.00102040816326531,0.00102050198696839
14,20191029,0.00101418859993191,0.00101409593347531
14,20191030,0.000999000999000999,0.000999050901643439
14,20191031,0.000999000999000999,0.000998991019070739
14,20191101,0.000999000999000999,0.000999080845622028
14,20191102,0.000999000999000999,0.000998961080476305
14,20191103,0.000999000999000999,0.000999040920716113
14,20191104,0.000999000999000999,0.000998931143676266
14,20191105,0.000999000999000999,0.000999050901643439
14,20191106,0.000999000999000999,0.000998921165141647
14,20191107,0.000999000999000999,0.00099907096391066
14,20191108,0.000999000999000999,0.000998951101343589
14,20191109,0.000999000999000999,0.000999010979130661
14,20191110,0.000999000999000999,0.000998971059808397
14,20191111,0.000969932104752667,0.000969988554135061
14,20191112,0.000933706816059757,0.00093362844706126
14,20191113,0.000890471950133571,0.000890487809221892
14,20191114,0.000868809730668984,0.000868779538504309
14,20191115,0.00091324200913242,0.000913250349318259
14,20191116,0.00091324200913242,0.00091318371548702
14,20191117,0.00091324200913242,0.000913325417846379
14,20191118,0.000916590284142988,0.000916565080703555
14,20191119,0.000916590284142988,0.000916640695180303
14,20191120,0.000912408759124088,0.000912367136535742
14,20191121,0.00085397096498719,0.000854036604008848
14,20191122,0.00087260034904014,0.00087259273479289
14,20191123,0.00087260034904014,0.00087266126780229
14,20191124,0.00087260034904014,0.000872585120678522
14,20191125,0.000860585197934596,0.000860644450564583
14,20191126,0.000868809730668984,0.000868741876720489
14,20191127,0.000850340136054422,0.000850347366899378
14,20191128,0.000836820083682008,0.000836813081062083
14,20191129,0.000836820083682008,0.000836855098539688
14,20191130,0.000836820083682008,0.00083679907617382
14,20191201,0.000836820083682008,0.000836855098539688
14,20191202,0.000821692686935086,0.00082166568066785
14,20191203,0.000819000819000819,0.000819047775056719
14,20191204,0.000774593338497289,0.000774557400473828
14,20191205,0.000768633600049193,0.000768686775512714
14,20191206,0.000777604976671851,0.000777598930023872
14,20191207,0.000777604976671851,0.000777604976671851
14,20191208,0.000777604976671851,0.00077759288346993
14,20191209,0.000777604976671851,0.000777647305840909
14,20191210,0.0007627765064836,0.000762741656578773
14,20191211,0.000757002271006813,0.000757013732229103
14,20191212,0.000739644970414201,0.000739595791670362
14,20191213,0.000724112961622013,0.000724118205055793
14,20191214,0.000724112961622013,0.000724060583886799
14,20191215,0.000724112961622013,0.000724128692151169
14,20191216,0.000724112961622013,0.000724102474982259
14,20191217,0.000754005655042413,0.000754045453859959
14,20191218,0.000789889415481833,0.00078987069816671
14,20191219,0.000771604938271605,0.000771646616715409
14,20191220,0.000771604938271605,0.000771593030971744
14,20191221,0.000771604938271605,0.000771622799910492
14,20191222,0.000771604938271605,0.000771575170711006
14,20191223,0.00074019245003701,0.000740214366080417
14,20191224,0.00074019245003701,0.00074014319846518
14,20191225,0.000777604976671851,0.000777617070249926
14,20191226,0.000765696784073507,0.000765655804486421
14,20191227,0.000777000777000777,0.000777000777000777
14,20191228,0.000777000777000777,0.000776988702584264
14,20191229,0.000777000777000777,0.000777043040414008
14,20191230,0.000768639508070715,0.000768633600049193
14,20191231,0.000759878419452888,0.000759918840667817
14,20200101,0.000759878419452888,0.000759861097391397
14,20200102,0.000763358778625954,0.000763370433136384
14,20200103,0.000798722044728434,0.000798677454030322
14,20200104,0.000798722044728434,0.000798766704208702
14,20200105,0.000798722044728434,0.000798664696520593
14,20200106,0.000798722044728434,0.000798760323977187
14,20200107,0.000758150113722517,0.000758121375232175
14,20200108,0.000758150113722517,0.000758155861682045
14,20200109,0.000757002271006813,0.00075699654052581
14,20200110,0.000757002271006813,0.000757008001574577
14,20200111,0.000757002271006813,0.000757002271006813
14,20200112,0.000757002271006813,0.00075702519379845
14,20200113,0.000751314800901578,0.000751314800901578
14,20200114,0.000745712155108128,0.000745717716015779
14,20200115,0.000738552437223043,0.000738508857564461
14,20200116,0.000740740740740741,0.000740768176599133
14,20200117,0.000740740740740741,0.000740713306914559
14,20200118,0.000740740740740741,0.000740768176599133
14,20200119,0.000740740740740741,0.000740729766966415
14,20200120,0.000744047619047619,0.000744069763981071
14,20200121,0.000741839762611276,0.000741839762611276
14,20200122,0.00073909830007391,0.00073909830007391
14,20200123,0.000737463126843658,0.000737419675640056
14,20200124,0.000733137829912023,0.00073316470545108
14,20200125,0.000733137829912023,0.00073312708024809
14,20200126,0.000733137829912023,0.000733186207301068
14,20200127,0.000729394602479942,0.000729394602479942
14,20200128,0.00074294205052006,0.00074299173050204
14,20200129,0.000726744186046512,0.000726696707824104
14,20200130,0.000731528895391368,0.000731539598238453
14,20200131,0.000726216412490922,0.000726200591127281
14,20200201,0.000726216412490922,0.00072626388071842
14,20200202,0.000726216412490922,0.00072617954978175
14,20200203,0.000726216412490922,0.000726221686432
14,20200204,0.000718390804597701,0.000718344411521124
14,20200205,0.000710227272727273,0.000710262584077333
14,20200206,0.000712758374910905,0.000712712706434563
14,20200207,0.000712758374910905,0.000712804100049184
14,20200208,0.000712758374910905,0.00071273297459107
14,20200209,0.000712758374910905,0.000712804100049184
14,20200210,0.000718907260963336,0.000718902092723992
14,20200211,0.000709219858156028,0.000709229918154867
